id,document_id,depth,dist_from_leaf,parent_id,sort_order,identifier,kind,title,time_units,notes,extra_fields
170,1,5,0,169,1.0,CCSS.Math.Content.3.NF.A.1,unit,Understand a fraction 1/b as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a fraction a/b as the quantity formed by a parts of size 1/b.,,,{}
171,1,5,1,169,2.0,CCSS.Math.Content.3.NF.A.2,unit,Understand a fraction as a number on the number line; represent fractions on a number line diagram.,,,{}
172,1,6,0,171,1.0,CCSS.Math.Content.3.NF.A.2a,learning_objective,Represent a fraction 1/b on a number line diagram by defining the interval from 0 to 1 as the whole and partitioning it into b equal parts. Recognize that each part has size 1/b and that the endpoint of the part based at 0 locates the number 1/b on the number line.,,,{}
173,1,6,0,171,2.0,CCSS.Math.Content.3.NF.A.2b,learning_objective,Represent a fraction a/b on a number line diagram by marking off a lengths 1/b from 0. Recognize that the resulting interval has size a/b and that its endpoint locates the number a/b on the number line.,,,{}
174,1,5,1,169,3.0,CCSS.Math.Content.3.NF.A.3,unit,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",,,{}
175,1,6,0,174,1.0,CCSS.Math.Content.3.NF.A.3a,learning_objective,"Understand two fractions as equivalent (equal) if they are the same size, or the same point on a number line.",,,{}
176,1,6,0,174,2.0,CCSS.Math.Content.3.NF.A.3b,learning_objective,"Recognize and generate simple equivalent fractions, e.g., 1/2 = 2/4, 4/6 = 2/3). Explain why the fractions are equivalent, e.g., by using a visual fraction model.",,,{}
177,1,6,0,174,3.0,CCSS.Math.Content.3.NF.A.3c,learning_objective,"Express whole numbers as fractions, and recognize fractions that are equivalent to whole numbers.",,,{}
178,1,6,0,174,4.0,CCSS.Math.Content.3.NF.A.3d,learning_objective,"Compare two fractions with the same numerator or the same denominator by reasoning about their size. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",,,{}
179,1,2,4,1,5.0,CCSSM.4,level,Grade 4,,,{}
180,1,3,2,179,1.0,CCSS.Math.Content.4.OA,topic,Operations and Algebraic Thinking,,,{}
181,1,4,1,180,1.0,CCSS.Math.Content.4.OA.A,topic,Use the four operations with whole numbers to solve problems.,,,{}
182,1,5,0,181,1.0,CCSS.Math.Content.4.OA.A.1,unit,"Interpret a multiplication equation as a comparison, e.g., interpret 35 = 5 × 7 as a statement that 35 is 5 times as many as 7 and 7 times as many as 5. Represent verbal statements of multiplicative comparisons as multiplication equations.",,,{}
183,1,5,0,181,2.0,CCSS.Math.Content.4.OA.A.2,unit,"Multiply or divide to solve word problems involving multiplicative comparison, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem, distinguishing multiplicative comparison from additive comparison.",,,{}
184,1,5,0,181,3.0,CCSS.Math.Content.4.OA.A.3,unit,"Solve multistep word problems posed with whole numbers and having whole-number answers using the four operations, including problems in which remainders must be interpreted. Represent these problems using equations with a letter standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding.",,,{}
185,1,4,1,180,2.0,CCSS.Math.Content.4.OA.B,topic,Gain familiarity with factors and multiples.,,,{}
186,1,5,0,185,1.0,CCSS.Math.Content.4.OA.B.4,unit,Find all factor pairs for a whole number in the range 1—100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1—100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1—100 is prime or composite.,,,{}
187,1,4,1,180,3.0,CCSS.Math.Content.4.OA.C,topic,Generate and analyze patterns.,,,{}
188,1,5,0,187,1.0,CCSS.Math.Content.4.OA.C.5,unit,Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself.,,,{}
189,1,3,2,179,2.0,CCSS.Math.Content.4.NBT,topic,Number and Operations in Base Ten,,,{}
190,1,4,1,189,1.0,CCSS.Math.Content.4.NBT.A,topic,Generalize place value understanding for multi-digit whole numbers.,,,{}
191,1,5,0,190,1.0,CCSS.Math.Content.4.NBT.A.1,unit,"Recognize that in a multi-digit whole number, a digit in one place represents ten times what it represents in the place to its right.",,,{}
192,1,5,0,190,2.0,CCSS.Math.Content.4.NBT.A.2,unit,"Read and write multi-digit whole numbers using base-ten numerals, number names, and expanded form. Compare two multi-digit numbers based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",,,{}
193,1,5,0,190,3.0,CCSS.Math.Content.4.NBT.A.3,unit,Use place value understanding to round multi-digit whole numbers to any place.,,,{}
194,1,4,1,189,2.0,CCSS.Math.Content.4.NBT.B,topic,Use place value understanding and properties of operations to perform multi-digit arithmetic.,,,{}
195,1,5,0,194,1.0,CCSS.Math.Content.4.NBT.B.4,unit,Fluently add and subtract multi-digit whole numbers using the standard algorithm.,,,{}
196,1,5,0,194,2.0,CCSS.Math.Content.4.NBT.B.5,unit,"Multiply a whole number of up to four digits by a one-digit whole number, and multiply two two-digit numbers, using strategies based on place value and the properties of operations. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",,,{}
197,1,5,0,194,3.0,CCSS.Math.Content.4.NBT.B.6,unit,"Find whole-number quotients and remainders with up to four-digit dividends and one-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",,,{}
198,1,3,3,179,3.0,CCSS.Math.Content.4.MD,topic,Measurement and Data,,,{}
199,1,4,1,198,1.0,CCSS.Math.Content.4.MD.A,topic,Solve problems involving measurement and conversion of measurements from a larger unit to a smaller unit.,,,{}
200,1,5,0,199,1.0,CCSS.Math.Content.4.MD.A.1,unit,"Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two column table.",,,{}
201,1,5,0,199,2.0,CCSS.Math.Content.4.MD.A.2,unit,"Use the four operations to solve word problems involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale.",,,{}
202,1,5,0,199,3.0,CCSS.Math.Content.4.MD.A.3,unit,Apply the area and perimeter formulas for rectangles in real world and mathematical problems.,,,{}
203,1,4,1,198,2.0,CCSS.Math.Content.4.MD.B,topic,Represent and interpret data.,,,{}
204,1,5,0,203,1.0,CCSS.Math.Content.4.MD.B.4,unit,"Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Solve problems involving addition and subtraction of fractions by using information presented in line plots.",,,{}
205,1,4,2,198,3.0,CCSS.Math.Content.4.MD.C,topic,Geometric measurement: understand concepts of angle and measure angles.,,,{}
206,1,5,1,205,1.0,CCSS.Math.Content.4.MD.C.5,unit,"Recognize angles as geometric shapes that are formed wherever two rays share a common endpoint, and understand concepts of angle measurement:",,,{}
207,1,6,0,206,1.0,CCSS.Math.Content.4.MD.C.5a,learning_objective,"An angle is measured with reference to a circle with its center at the common endpoint of the rays, by considering the fraction of the circular arc between the points where the two rays intersect the circle. An angle that turns through 1/360 of a circle is called a ""one-degree angle,"" and can be used to measure angles.",,,{}
208,1,6,0,206,2.0,CCSS.Math.Content.4.MD.C.5b,learning_objective,An angle that turns through n one-degree angles is said to have an angle measure of n degrees.,,,{}
209,1,5,0,205,2.0,CCSS.Math.Content.4.MD.C.6,unit,Measure angles in whole-number degrees using a protractor. Sketch angles of specified measure.,,,{}
210,1,5,0,205,3.0,CCSS.Math.Content.4.MD.C.7,unit,"Recognize angle measure as additive. When an angle is decomposed into non-overlapping parts, the angle measure of the whole is the sum of the angle measures of the parts. Solve addition and subtraction problems to find unknown angles on a diagram in real world and mathematical problems, e.g., by using an equation with a symbol for the unknown angle measure.",,,{}
211,1,3,2,179,4.0,CCSS.Math.Content.4.G,topic,Geometry,,,{}
212,1,4,1,211,1.0,CCSS.Math.Content.4.G.A,topic,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",,,{}
213,1,5,0,212,1.0,CCSS.Math.Content.4.G.A.1,unit,"Draw points, lines, line segments, rays, angles (right, acute, obtuse), and perpendicular and parallel lines. Identify these in two-dimensional figures.",,,{}
214,1,5,0,212,2.0,CCSS.Math.Content.4.G.A.2,unit,"Classify two-dimensional figures based on the presence or absence of parallel or perpendicular lines, or the presence or absence of angles of a specified size. Recognize right triangles as a category, and identify right triangles.",,,{}
215,1,5,0,212,3.0,CCSS.Math.Content.4.G.A.3,unit,Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry.,,,{}
216,1,3,3,179,5.0,CCSS.Math.Content.4.NF,topic,Number and Operations—Fractions,,,{}
217,1,4,1,216,1.0,CCSS.Math.Content.4.NF.A,topic,Extend understanding of fraction equivalence and ordering.,,,{}
218,1,5,0,217,1.0,CCSS.Math.Content.4.NF.A.1,unit,"Explain why a fraction a/b is equivalent to a fraction (n × a)/(n × b) by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions.",,,{}
219,1,5,0,217,2.0,CCSS.Math.Content.4.NF.A.2,unit,"Compare two fractions with different numerators and different denominators, e.g., by creating common denominators or numerators, or by comparing to a benchmark fraction such as 1/2. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",,,{}
220,1,4,2,216,2.0,CCSS.Math.Content.4.NF.B,topic,Build fractions from unit fractions by applying and extending previous understandings of operations on whole numbers.,,,{}
221,1,5,1,220,1.0,CCSS.Math.Content.4.NF.B.3,unit,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,,,{}
222,1,6,0,221,1.0,CCSS.Math.Content.4.NF.B.3a,learning_objective,Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.,,,{}
223,1,6,0,221,2.0,CCSS.Math.Content.4.NF.B.3b,learning_objective,"Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions, e.g., by using a visual fraction model.",,,{}
224,1,6,0,221,3.0,CCSS.Math.Content.4.NF.B.3c,learning_objective,"Add and subtract mixed numbers with like denominators, e.g., by replacing each mixed number with an equivalent fraction, and/or by using properties of operations and the relationship between addition and subtraction.",,,{}
225,1,6,0,221,4.0,CCSS.Math.Content.4.NF.B.3d,learning_objective,"Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators, e.g., by using visual fraction models and equations to represent the problem.",,,{}
226,1,5,1,220,2.0,CCSS.Math.Content.4.NF.B.4,unit,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,,,{}
227,1,6,0,226,1.0,CCSS.Math.Content.4.NF.B.4a,learning_objective,Understand a fraction a/b as a multiple of 1/b.,,,{}
228,1,6,0,226,2.0,CCSS.Math.Content.4.NF.B.4b,learning_objective,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a fraction by a whole number.",,,{}
229,1,6,0,226,3.0,CCSS.Math.Content.4.NF.B.4c,learning_objective,"Solve word problems involving multiplication of a fraction by a whole number, e.g., by using visual fraction models and equations to represent the problem.",,,{}
230,1,4,1,216,3.0,CCSS.Math.Content.4.NF.C,topic,"Understand decimal notation for fractions, and compare decimal fractions.",,,{}
231,1,5,0,230,1.0,CCSS.Math.Content.4.NF.C.5,unit,"Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100.",,,{}
232,1,5,0,230,2.0,CCSS.Math.Content.4.NF.C.6,unit,Use decimal notation for fractions with denominators 10 or 100.,,,{}
233,1,5,0,230,3.0,CCSS.Math.Content.4.NF.C.7,unit,"Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when the two decimals refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual model.",,,{}
234,1,2,4,1,6.0,CCSSM.5,level,Grade 5,,,{}
235,1,3,2,234,1.0,CCSS.Math.Content.5.OA,topic,Operations and Algebraic Thinking,,,{}
236,1,4,1,235,1.0,CCSS.Math.Content.5.OA.A,topic,Write and interpret numerical expressions.,,,{}
237,1,5,0,236,1.0,CCSS.Math.Content.5.OA.A.1,unit,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols.",,,{}
238,1,5,0,236,2.0,CCSS.Math.Content.5.OA.A.2,unit,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them.",,,{}
239,1,4,1,235,2.0,CCSS.Math.Content.5.OA.B,topic,Analyze patterns and relationships.,,,{}
